427937391,466266208,550559393,566717209,561580012
427733391,466233666,549800212,566531270,561342918
427457931,466065680,549779503,566302704,561204344
427435475,465910406,548781230,566025817,561085540
427391776,465834529,548734022,565999234,560855741
427164723,465817951,548548211,565683524,560555940
426954618,465733619,548490070,565365523,560358471
426944516,465715817,548260612,565316799,560322413
426749120,465698344,548241513,565216765,559959133
426698616,465505877,548215517,564629096,559869220
426572921,465134712,547604124,564458188,559499982
426446827,465062670,547187789,564120348,559166748
426405284,464671053,546433912,563540628,559054850
426390498,464499273,546368342,563161476,558943109
426319669,464427516,545850698,562962429,558912282
425972956,464339359,545592195,562811412,558377792
425935303,464279525,545417440,562723938,558315961
424998242,464270768,545319990,562618978,558187696
424951410,464259293,545206723,562558464,558174827
424920147,464004879,544789012,562430574,558088542
424788106,463960308,544750092,562382665,558003204
424751734,463872447,544310282,562103955,557933461
424691167,463847339,544244133,562027832,557795400
424369217,463768133,544123677,562007393,557763279
424343694,463759396,544114147,561842153,557670255
424212820,463529162,543985563,561573012,557626883
424172133,463492216,543951134,561486388,557604550
424099243,463366361,543720815,560904597,557531994
424061722,463224538,543006874,560783386,557434605
423768244,462977048,542965018,560735664,557400420
423734245,462931173,542947903,560438995,557195761
423664506,462704892,542838843,560417665,557151564
423627190,462625336,542781781,560341568,556825235
423585909,462551515,542579314,560077229,556772592
423403749,462503236,542325063,560049695,556759830
423254217,462290280,542314296,559925974,556661402
422703240,462234808,542167571,559887670,556318887
422624124,462162980,541546525,559807239,556299042
422590207,462136057,541137974,559473129,556199122
422330223,462115568,540671961,559267909,556184917
422281724,462075851,540603762,559256901,556091747
422265700,461927040,539666601,559215221,555936822
422169481,461907649,539597828,559192897,555850919
422081907,461875205,539561647,558918797,555805283
422071276,461717482,539441918,558795509,555626004
422041349,461572319,539237296,558535849,555585939
422038789,461439626,539211983,558487548,555286548
421846083,461360863,538991072,558450764,555277791
421827110,461194580,538877080,558252997,555081913
421716438,461145192,538762920,558072772,554876138
421654761,461141653,538672767,558025449,554621868
421372239,461056031,538468675,557833079,554293165
421255403,461024520,538342956,557600637,554045166
421150040,460969905,537789004,557458468,553862887
420989381,460636611,537464395,557387266,553768677
420887590,460621330,537247360,557353884,553756590
420873275,460463722,537235717,557349174,553425356
420797615,460376006,537175260,557081923,553327134
420784299,460326447,537005279,556984663,553100578
420697141,460254246,536939327,556932139,553060890
420605045,460060669,536730796,556705449,553016810
420364724,460035406,536693989,556641729,552992562
420331554,459992235,536319758,556623915,552948502
420237446,459883517,536083289,556621608,552856756
420107590,459740207,535986863,556613028,552830821
420083004,459520786,535803636,556444841,552812542
419667741,459520033,535521745,556398305,552702411
419526020,459354274,535317167,556364845,552424492
419483488,459252635,535249766,556362787,552392874
419376009,459188487,534369099,556322194,552349577
419369724,459095993,534333274,556179632,552085944
419286483,458929658,534227457,556010028,552048182
419136163,458722112,534201702,556000167,551943882
419057201,458688161,534159413,555935697,551872733
418866734,458582797,534060941,555851647,551869248
418706436,458432552,533964229,555743179,551852717
418457197,458404548,533557304,555567673,551814342
418338922,458203420,533552181,555468468,551812172
418290065,458185583,532958747,555274897,551692309
418125024,458059212,532698194,555207205,551570239
418063980,457659535,532561849,555122108,551556878
417892106,457655597,532497579,555008530,551511138
417523549,457650994,532420864,554810972,551480627
417497620,457608875,532244393,554785823,551460043
417473470,457226823,532185232,554740376,550908941
417456525,457130027,531599138,554626754,550763303
417354910,457114178,531509412,554567071,550759596
417042147,457098260,531453474,554547426,550665324
417034948,456721606,531368791,554235215,550538486
416933701,456678678,531319758,554152273,550381196
416870123,456643501,530445985,554141698,549766334
416810531,456555906,530309036,553903239,549610095
416582833,456491699,530157188,553855817,549447979
416535123,456249604,530118529,553727856,549444937
416464531,456229799,530060366,553638833,549444229
416394872,455989759,530040612,553541044,549388795
416350334,455960862,529927760,553497423,549373532
416321254,455959370,529657685,553386691,549258575
416273951,455850665,529244572,553303015,549178408
416200030,455715622,529241839,553269200,549073050
416195933,455632846,528895103,553158112,548819823
416054419,455444624,528777754,552802341,548710722
415952514,455101075,528238320,552772169,548709940
415897336,455007924,528225095,552689212,548319707
415400339,454759092,528122845,552567659,547951974
415371436,454631043,527798916,552510054,547732912
415260879,454544786,527663278,552450990,547698638
414796770,454537210,527555313,552440148,547505975
414742105,454528154,527527267,552429227,547494036
414714067,454467602,527302053,552390954,547443712
414489192,454463536,527189716,552369124,547372931
414392627,454120157,526852176,552296343,547260398
414381415,454055764,526851432,552219562,547214812
413906826,453721531,526735403,552103428,546962677
413879204,453420932,526709059,551967110,546919338
413795516,453350272,526612301,551816745,546916265
413692128,453321952,526257987,551769754,546867476
413646803,453181186,526207754,551612919,546763923
413526606,453151008,525574842,551591977,546613525
413485979,453076498,525439328,551432940,546342672
413467547,453000697,525263241,550961776,546258825
413351046,452722258,525204588,550928933,545978002
413350165,452697394,525108381,550911379,545875673
413031061,452476871,524423629,550747106,545799742
412768488,452416722,524422769,550729096,545651009
412554271,452405031,524195817,550584495,545429508
412382124,452345293,523850722,550494517,545377083
412063308,452322033,523838567,550488374,545010333
411935686,452270463,523714463,550361063,544887254
411884625,452049286,523700505,550306719,544558563
411824636,451982623,523651185,550227329,544543810
411270779,451821338,523589304,550113932,544441480
411179832,451718668,523188031,550016470,544438252
410937193,451420782,523081946,549971902,544356233
410914304,451289540,522915419,549961075,543661575
410868793,451289418,522727597,549947958,543571187
410780292,451058616,522724029,549875471,543386566
410750192,450804465,522711423,549622204,543342810
410749619,450616350,522649984,549615395,543195594
410490362,450534747,522135862,549602142,543168494
410438434,450346978,522063924,549323424,543094672
410385871,450013315,522048532,549102914,542936059
410355608,449977784,521985737,548903429,542932787
410259937,449749386,521920070,548692924,542916392
410092167,449589209,521890988,548672408,542877678
410038929,449471376,521753854,548477365,542657498
409328543,449282983,521415025,548429553,542647068
409180436,449113929,521245088,548246409,542501799
408989656,449060061,521216541,547843533,542497701
408877662,449056918,521155116,547728719,542263136
408861330,449007957,521126450,547669438,542136502
408821580,448983877,520726238,547649204,541993365
408810551,448955990,520659082,547595143,541911053
408757712,448938491,520605081,547475258,541896988
408727152,448885563,519763360,547471636,541772118
408662411,448842444,519626705,547471289,541566213
408561776,448636005,519571045,547297203,541435966
408468035,448514340,519102836,547138041,541254526
408078596,448441929,519062923,547119621,541250276
408069698,448409569,519057504,547069427,541195040
408055682,448380525,518753982,547038996,541111666
408020419,448344399,518659470,546943530,541072081
407949080,448261577,518594263,546916941,540995961
407782036,448178207,518506779,546839558,540995120
407578770,448114732,518364536,546669121,540952690
407545292,448092339,518184818,546652338,540933007
407479785,448086298,518170267,546552459,540930253
407459295,447869418,518132453,546502650,540844465
407450763,447653052,517936454,546469811,540840064
407394110,447441923,517795653,546369851,540803912
407392533,447439962,517430795,546349095,540666766
407279361,447276974,517318183,546182970,540639702
407235194,447015219,517244111,546165417,540451215
407126360,446941575,517082015,546156077,540356081
406897321,446908080,517020750,545917195,540288821
406871958,446864894,517011286,545850868,540249734
406811656,446820218,516896236,545769943,539963086
406518477,446752618,516762604,545693172,539650099
406414844,446501667,516646258,545674527,539649878
406341111,446480229,516400961,545263616,539542910
406338521,446471827,516394857,545128807,539540566
406304790,446251571,516373794,545102722,539423750
406303915,446099854,515952664,545097381,539144565
405919995,445749464,515804887,544975073,539100379
405887568,445624129,515685961,544872199,538875446
405885277,445534876,515598416,544848847,538707423
405882482,445456861,515368610,544845276,538555624
405706805,445284383,515267442,544824806,538526468
405632132,445220326,515236856,544813897,538325960
405630141,445209983,515233680,544654628,538320466
405345891,445173053,515050794,544635919,538315397
405268339,445049730,514785433,544489856,538279256
405216289,444997296,514752097,544463309,538158049
405096111,444928172,514710600,544427782,538060642
405048898,444867782,514523426,544203628,538000774
404887261,444796370,514454724,544184118,537948956
404842693,444788095,514450030,544071633,537936978
404789627,444623398,514335089,544062803,537884131
404718296,444431014,514315554,544017377,537731890
404717933,444409108,514125284,543938526,537599237
404640380,444309569,514058111,543791580,537586885
404611577,444149306,514037391,543637210,537371461
404399315,444036930,514029240,543630995,537267503
404301737,444036878,514027272,543522531,537175396
404197431,443976766,513767438,543256227,536930215
404181854,443916324,513466390,543236145,536833176
404059669,443844644,513443571,543215140,536523517
403982867,443828513,513294314,543027277,536461625
403943901,443759209,513192672,542795232,536457758
403895939,443719818,512928550,542776604,536425004
403861912,443712706,512889147,542627071,536323850
403735071,443628569,512676959,542596632,536123099
403325733,443563289,512629208,542547919,536100907
403321935,443500654,512473993,542206374,535993396
403316179,443493011,512423437,542144917,535899039
403303783,443459305,512200103,542133654,535823247
403240487,443444282,512079503,542112041,535756736
402968609,443424532,512004925,542091383,535680821
402951693,443391068,511868712,542076941,535580224
402861306,443390913,511868420,541892393,535537463
402750202,443311017,511646490,541669536,535324064
402481427,443269855,511610340,541619162,535004204
402399683,443159348,511549581,541567392,534604027
402363627,443159173,511480078,541271743,534594524
402328878,443021758,511460994,541230554,534286150
402215998,442792765,511418032,541200916,534081672
401816821,442779634,511345315,541131685,534051318
401784812,442633010,511332773,541067923,533921358
401776572,442544373,511188883,540956256,533902446
401695007,442381714,511157815,540719955,533817338
401595568,442363091,511014775,540668787,533605364
401562108,442354629,510661322,540593627,533213347
401545409,442275420,510639787,540454229,533160186
401537009,442196937,510606357,540439667,533129802
401276901,442127654,510506211,540215747,533088022
401078530,442070407,510397411,540204285,532991572
400835168,442017279,510192232,540187831,532867169
400790824,441978577,510109271,540014323,532866683
400782161,441942011,510084185,539851400,532864826
400761849,441877313,510081993,539573866,532633010
400601900,441760052,509856273,539572032,532614178
400587268,441585699,509705603,539478963,532578114
400585706,441536269,509695558,539177504,532424057
400118624,441533540,509606827,539043644,532417405
400082740,441486305,509528563,538919092,532313103
399968081,441417370,508923546,538918467,532313028
399961574,441248951,508818181,538830429,532274939
399946128,441219585,508775574,538791570,532253579
399711330,441206116,508612404,538750963,532217080
399702996,441059049,508306542,538725183,532201227
399671439,441057438,508244146,538595499,532182117
399664268,441055853,508181550,538570667,532118907
399520553,440942187,508071417,538515582,532097844
399447543,440884839,508066992,538360956,531995972
399203985,440850062,507943714,538318782,531846421
399154484,440844719,507876914,538311922,531833897
399154136,440750178,507663665,538221696,531748475
399148856,440642830,507639557,538078117,531330208
399147179,440598694,507570543,537964560,531325005
399036878,440571366,507531754,537946264,531321395
398846102,440547723,507325269,537786593,531309725
398726376,440432607,507227914,537640060,531260899
398484434,440280542,507223731,537609243,531254308
398483954,440198794,507164740,537542103,530973782
398281704,440108560,507158382,537534947,530959548
398229670,440060576,507134725,537435936,530796312
398123511,440042424,507047537,537387659,530743141
397945808,439817794,506574195,537366628,530689944
397918720,439808136,506571806,536977693,530682383
397850806,439731004,506542496,536815534,530637086
397786174,439683023,506361363,536672506,530360373
397680717,439631601,506224935,536505297,530346330
397616349,439629569,505803123,536448146,530289347
397339501,439584941,505556987,536426975,530207348
397138077,439560727,505486651,535988056,530179697
397041810,439544201,505455152,535715793,530169927
396859813,439446103,505382253,535712398,530121924
396754201,439441986,505377499,535692911,530094503
396713024,439402474,505256771,535625856,529922863
396480360,439345495,504952964,535569325,529711495
396224164,439297339,504952929,535307986,529596832
396148891,439225924,504734355,535279868,529565634
396067659,439092027,504646713,535202831,529430213
396047755,439046067,504585755,535191267,529214925
396020940,439033302,504519717,535160314,529213276
395945317,439000266,504421096,535118160,529149733
395818759,438958632,503994148,534878850,529105043
395774227,438864242,503826641,534823795,529101113
395765494,438815986,503802306,534654498,528852195
395762347,438769368,503720167,534641150,528777656
395696251,438682514,503600178,534603665,528637692
395662056,438491567,503576797,534356522,528570461
395529028,438412300,503436314,534228466,528233257
395209468,438341705,503325534,534221702,528107029
394752117,438333547,503168499,534168350,528033571
394550800,438179586,503153723,534166793,527979726
394470181,438114160,503126446,534165409,527809622
394426952,438098584,502999058,534131326,527759046
394363461,438019686,502948797,534033100,527443420
394317741,437995186,502831597,533964095,527388368
394288895,437943058,502528133,533877505,527322912
394027906,437883364,502510217,533713189,527258811
394001826,437735158,502381795,533513028,527206520
393913739,437725458,502373280,533282206,526972102
393872961,437715835,502292499,533257739,526928678
393761940,437611578,502155035,533217406,526917664
393735142,437542215,502130830,533192969,526875782
393704612,437452022,502110570,533190917,526715574
393641119,437379189,501868343,533139143,526642984
393534231,437361026,501853721,533076552,526623244
393405131,437353724,501814777,532877452,526510743
393397085,437241573,501704884,532839037,526235384
393232026,437232542,501683043,532816462,526217934
392659379,437229223,501344978,532508017,525884140
392545082,437070131,501326488,532438435,525857848
392280489,436886149,500966323,531720325,525771162
392158665,436597460,500957108,531650095,525595095
391994142,436551890,500910809,531547621,525542503
391895912,436523627,500634258,531513943,525540888
391781676,436482592,500613276,531476941,525467036
391452534,436164850,500524118,531365373,525434794
391369648,436154093,500469074,531096211,525215540
391330130,436065291,500453327,531091013,525082044
391255200,436015658,500383310,530926881,525032258
391130480,435863004,500195720,530584781,524977796
391108317,435835208,499980924,530291775,524800351
391073745,435828818,499965105,530225140,524644924
390914866,435684526,499857782,530095357,524449502
390633926,435622922,499649004,529858838,524259897
390629027,435599658,499600827,529837883,524143197
390501838,435515606,499520464,529763745,524047236
390425698,435501481,499504556,529708457,524045470
390391760,435487891,499241425,529683648,523678219
390260627,435471665,498883535,529471597,523572734
390112200,435342153,498667440,529370854,523366750
389895209,435302932,498622812,529354240,523226728
389860063,435301468,498568542,529103852,523017792
389788849,435266388,498561463,529018702,522961201
389753163,435240184,498436085,528768459,522836254
389732250,435207249,498345029,528756371,522832223
389489013,435148016,498310629,528536463,522804872
389427879,435020203,498165265,528363723,522744233
389410671,434891443,498127736,528219124,522737116
389395536,434879931,498088044,527977316,522364258
389325419,434875999,498018466,527910926,522058479
389278574,434717447,497866244,527755958,521861774
389181142,434645787,497861034,527571278,521855388
389108131,434629396,497788157,527531150,521848411
389078574,434425665,497759135,527433443,521769351
388847479,434293375,497687922,527373890,521717744
388621487,434248445,497595465,527348018,521310294
388293462,434183272,497491084,527192757,521025970
387915767,434014810,497361873,526974530,521018936
387812157,433867190,497326922,526914920,520911330
387718490,433760437,497276781,526848305,520621985
387700152,433570536,497252842,526753827,520571001
387686114,433534964,497145743,526550142,520521416
387673012,433448016,497144075,526514112,520456234
387480341,433442416,496679481,526238321,520237077
387412096,433372246,496638967,526089742,520223885
387290252,433174763,496609258,525952323,519502823
387253133,433108542,496544786,525938207,519408779
387239318,433097175,496421930,525907502,519292642
387192411,432934236,496413846,525648755,519266525
387019822,432855315,496177891,525585725,519102752
386820180,432730351,496132750,525570040,519054556
386804024,432674213,496030436,525009190,519010479
386494748,432500084,495966096,524835617,519009322
386291085,432490811,495915055,524819452,518653704
386278780,432375899,495808686,524759934,518477739
386267969,432337564,495708053,524490942,518300072
386180914,432217250,495499177,524425320,518161253
385949024,432210858,495354651,524296824,517884502
385763409,432125037,495324788,524283890,517868694
385757529,432120626,495236345,523913820,517667546
385547123,432074095,495168340,523562638,517562866
385361883,432067055,495046043,523462869,517561703
385352823,432058551,494592061,523357039,517555555
385175572,432025959,494411117,523188918,517282394
385011744,432022868,494259685,523176615,516791669
384973283,431903320,494079717,523165086,516776648
384951578,431786104,493909558,523109944,516765343
384927245,431781219,493863696,522989461,516672795
384882425,431695025,493418749,522934786,516624896
384752376,431661198,493418622,522927527,516619720
384706845,431655491,493335824,522661356,516529311
384689775,431601335,492429286,522450622,516400545
384517790,431570915,492416741,522258397,516327651
384478581,431502654,492303596,522222192,516298449
384426454,431454965,492046887,522210057,516272851
384307499,431387167,492018760,522200718,516074171
384077236,431279802,491998174,521997239,515979174
384045346,431274067,491972224,521750443,515815131
383912016,431264947,491741536,521588410,515781571
383857552,431059178,491434641,521482622,515740638
383827692,431021134,491298202,521369835,515223697
383770076,431010237,491284784,521361686,515154919
383700328,430796012,491199277,521273094,515139142
383602683,430771786,491160179,521236047,514781755
383592288,430559544,491151587,521135163,514687848
383536840,430423466,491020248,521022610,514646088
383519143,430232171,490808777,520947352,514562736
383254919,430230718,490688435,520850721,514539087
383204204,430203526,490567799,520835680,514443392
383116762,430193280,490517608,520688020,514288539
382864714,430124070,490485914,520646233,514155094
382591509,430040498,490431290,520525182,514139094
382546605,430031368,490271146,520415369,514105776
382539967,429872505,490191396,520368007,514064089
382472870,429851069,490169479,520222158,513767043
382248079,429706459,489989842,520028676,513517954
382188017,429655236,489813726,519858601,513458834
382168646,429514957,489711634,519596632,513251447
382091889,429505267,489536409,519563103,513228035
381930710,429284195,489527098,519511604,513162118
381802989,429190791,489447728,519444057,512860523
381774246,429178320,488896914,519320745,512828342
381731870,429161992,488890229,519089104,512614381
381687269,429027310,488801084,519050818,512421364
381679892,428853311,488793336,518988504,512348944
381667368,428699403,488604295,518910018,512147568
381586373,428686341,488463646,518851224,512115060
381541386,428666225,487974631,518737949,511680414
381526079,428557028,487802724,518688880,511146983
381452670,428494541,487563878,518506367,511107232
381425402,428458970,487560517,518317956,511085438
381412026,428197138,487555283,518302971,511038225
381373983,428159632,487187082,518273224,510906140
381279483,428116977,487115810,518149567,510776642
380955012,428080591,487060782,518024203,510766697
380696043,428075980,486943074,517734699,510656648
380620838,427898554,486859811,517388212,510623288
380614396,427874401,486766563,517325494,510587813
380578749,427817077,486728827,517161163,510575559
380377967,427773899,486572444,516859394,510551834
380309124,427450664,486482914,516838781,510200820
380285896,427268593,486102878,516810297,510034285
380169168,427231461,485956425,516789999,509983878
380140210,427202276,485785443,516692518,509910563
380017024,427050628,485721017,516671843,509643548
379984065,427030294,485397904,516517523,509519533
379865623,426833389,485233089,516516240,509444682
379759188,426744372,485131698,516487091,509331488
379703414,426689482,484967854,516337805,509114547
379670523,426627862,484933677,516132244,508997680
379576678,426542483,484836267,516082483,508753885
379545315,426401949,484784577,515931992,508732270
379446726,426247027,484737525,515896137,508554470
379221523,426238523,484683846,515862656,508391598
379175679,426155907,484588400,515852621,508326397
379030735,426036616,484379075,515850154,508106621
378968065,426012794,484042555,515807431,508007756
378958203,426003010,484036882,515718128,507880910
378942447,425977782,483831386,515604930,507815285
378649956,425836335,483792814,515492348,507758128
378597166,425811714,483783978,515476634,507722203
378181436,425779435,483630955,515124665,507647074
378159402,425727625,483599374,515113294,507554442
378042352,425627238,483423137,515030061,507494789
378011854,425617468,483166023,514995204,507291672
377964187,425596890,482783947,514987694,507141556
377905338,425594391,482770298,514949081,506934526
377891802,425593388,482640997,514923506,506769668
377825855,425539572,482266028,514728752,506766654
377589844,425461882,482005172,514663339,506659846
377589630,425335492,481937620,514617410,505807084
377550507,425298226,481936531,514613115,505633392
377481240,425186547,481738097,514568537,505357071
377270564,425120571,481544445,514505834,504942776
377251443,425036699,481344129,514466796,504903943
377230316,425032252,481185693,514316839,504894930
377174028,424947296,481032977,514133482,504790708
377136511,424947008,481026872,514105024,504735753
377128589,424866389,480939267,514102486,504711114
377103950,424786812,480715054,513956679,504702318
377086853,424780768,480641888,513905162,504670046
376952967,424755092,480410168,513842805,504641402
376918608,424645830,480148519,513834193,504440561
376871444,424590724,480024401,513572201,504429115
376691385,424588340,479997063,513543775,504427737
376655692,424573303,479172783,513438984,504387332
376576328,424461800,478871508,513331654,504006954
376553792,424449432,478742386,513211272,503994422
376529559,424436148,478688441,513167203,503973512
376478846,424424313,478467570,513067417,503960183
376468392,424421390,478439057,513048689,503850297
376465848,424387699,478412886,513003755,503782364
376455253,424373106,477720623,512899233,503752321
376452695,424326886,477593212,512838180,503654787
376451369,424243917,477478662,512814026,503449339
376450246,424176520,477302871,512810835,503278248
376417442,424170571,477246953,512786978,503161182
376411481,424168817,477066468,512751855,503160125
376383600,424157155,476715920,512742561,503122092
376332959,423997162,476682195,512616158,503064293
376325818,423928432,476661882,512445475,503050008
376321502,423925067,476638441,512444057,503022111
376310625,423913959,476612607,512431306,502758079
376292534,423729942,476584799,512421562,502711997
376280565,423723010,476393450,512391157,502635710
376266916,423464843,476267121,512166262,502335369
376265477,423455577,476266292,512116223,502210818
376262850,423422887,476232082,512091793,502209363
376231008,423411022,476048070,512074858,502077883
376200034,423248955,475932176,511968600,502074226
376200033,423090581,475731094,511913006,502036618
376200031,422925279,475500229,511694792,501863382
376200030,422811132,475239159,511677086,501830255
376200029,422791071,475162257,511617114,501772656
376200028,422729612,474541006,511519087,501724959
376200025,422709837,474463041,511148356,501661079
376188022,422607865,474448138,511114871,501597197
376124139,422518466,474200269,511087993,501470144
375856421,422502577,473948511,510956756,501437551
375855243,422485203,473920860,510931042,501373823
375833235,422338616,473652762,510682566,501186750
375771287,422233541,473535743,510656800,501086876
375743294,422128270,473445328,510545194,500924117
375565861,422113185,473138107,510527542,500837565
375295963,422001131,473017198,510476265,500665916
375263169,421966773,472956131,510416895,500585698
375176268,421952792,472949984,510387420,500563141
375169410,421898748,472906311,510280140,500465326
375136018,421861571,472905337,510232645,500359249
375082063,421852612,472803786,510085016,500183569
375042529,421841519,472534005,510045300,500018048
375038883,421790301,472466574,509952269,500000117
375034481,421775405,472088360,509749109,499956436
374749864,421683527,472008082,509741277,499922296
374742808,421544948,471852010,509729316,499891311
374730030,421321366,471828275,509562614,499884899
374697436,421316624,471732749,509425592,499798031
374689035,421262236,471600280,509403285,499792988
374514291,421213227,471476658,509372286,499709007
374482508,421171887,471334272,509363993,499631426
374482342,421099643,471277919,509316665,499540902
374463819,421071391,471259079,509269305,499521331
374457264,420999054,471157365,509264038,499500573
374309664,420972617,470707265,509124274,499317401
374205391,420855383,470528228,509091790,499145701
374150660,420784152,470471589,508969742,499095180
374015196,420751242,470312845,508935079,499084533
373931104,420645037,469958731,508921945,499071416
373899699,420505476,469783576,508889601,498828785
373837808,420477251,469178195,508883873,498800555
373826372,420422529,469130981,508865616,498771360
373672526,420418134,468904393,508798161,498753391
373666646,420396909,468761841,508721084,498747893
373660966,420295458,468755925,508698981,498723603
373609215,420271929,468704001,508653856,498693063
373522258,420205336,468639983,508600028,498681233
373469045,419991524,468486608,508233060,498667277
373439397,419831296,468421096,508084754,498654032
373384913,419806525,468225153,508015104,498382509
373306150,419774776,467921344,507626875,498350770
373246436,419723640,467556855,507596648,498061347
373019316,419680771,467447524,507535214,498045176
373015941,419584474,467369657,507340656,497798360
373002403,419469702,467259236,507218932,497781506
372953318,419444006,467256436,507209607,497737926
372860224,419415907,467203305,507175676,497680129
372832003,419331175,467157175,506934252,497663960
372830715,419244354,467109783,506716308,497649431
372825490,419224536,467071684,506707787,497647883
372823824,419088301,466960359,506565853,497647055
372744181,418929878,466921353,506548312,497537243
372735743,418743164,466844061,506541803,497527733
372729542,418741377,466742803,506525098,497431307
372602401,418728360,466642225,506488543,497402781
372599988,418589339,466508270,506486066,497356912
372599221,418502048,466330383,506146333,497296205
372562245,418389448,466079395,505887063,497288141
372422742,418354786,466004008,505852500,497184078
372400071,418252898,465860917,505733613,497144327
372333396,418139979,465791275,505694831,497096370
372280492,418119541,465650304,505570361,497064063
372158672,418102592,465601503,505535297,496991426
372114192,418064734,465426100,505302132,496892041
372044542,418040602,465174119,504898700,496820522
371971715,417991763,464955341,504824065,496703890
371919765,417929797,464908629,504729060,496608939
371773021,417916522,464786531,504676964,496465676
371748051,417797907,464771057,504629577,496260991
371744114,417727605,464749122,504600831,496208099
371614826,417628594,464680436,504591585,496034021
371602391,417604174,464661682,504532254,495867575
371591813,417549004,464501431,504529830,495799350
371476440,417510651,464436024,504474624,495765826
371421373,417442980,464393325,504469614,495711034
371391790,417404586,464378616,504415653,495680209
371345243,417277145,464343742,504313138,495577771
371326637,417233408,464130116,504259535,495534990
371283989,417232953,464109976,504205055,495518473
371223852,417179056,464041416,504186820,495420957
371086829,417178337,463834961,504172815,495297510
