429591223,466997848,551444492,569175309,549362138
429552041,466990337,551249403,568831836,549359746
429540700,466417067,551186156,566861129,549350861
429224686,466326959,551122040,566846583,549349815
429023071,466207029,550659380,566676126,549029547
428851898,466050958,550380253,566627281,548869385
428694927,466041070,550339369,566100015,548752569
428569802,466019221,550171917,566025817,548650424
428536961,465627367,549850431,565970851,548460112
428278486,465505877,549827731,565785989,548410109
428244145,465455288,549173377,565619592,547541524
428061175,465273821,548950487,563418817,547535665
427987136,465031680,548740449,563356274,547432115
427937391,464956502,548725000,563128035,547134906
427733391,464945762,548622688,563127693,547086753
427457931,464804388,548607149,563109155,546975451
427435475,464338225,547947041,563048493,546790369
427391776,464278069,547527415,562962429,546751018
427164723,464215393,547376705,562910570,546559243
426954618,464200116,547365732,562897789,546542699
426944516,464102078,547040592,562811412,546519645
426749120,463954792,546749585,562749728,546502875
426698616,463893250,546563390,562618978,546480888
426572921,463886935,546379911,562572095,546388483
426446827,463811989,546324329,562409978,546375103
426405284,463257979,546304265,562405228,546046782
426390498,463224696,546277421,562198023,545932028
426319669,463147168,546149844,562183049,545860280
425972956,463137600,546024613,562169894,545775607
425935303,463123174,546023130,562145967,545609994
424998242,463121947,546012737,562108708,545577841
424951410,463121205,545964866,562103955,545471128
424920147,463064505,545900204,562073316,544908617
424788106,462937936,545571727,561990180,544901765
424751734,462685624,544686073,561915432,544890752
424691167,462556065,544518461,561830391,544641551
424369217,462277863,544190017,560952161,544628074
424343694,461887571,543866523,560643218,544616624
424212820,461830570,543859704,560116347,544498085
424172133,461796089,543778634,560034149,544342142
424099243,461631002,543753080,560003824,544244966
424061722,461510083,543570139,559482741,544167518
423768244,461504484,543460192,558966504,544110733
423734245,461395868,543242161,558954669,544090495
423664506,461392927,543205447,558809011,544052543
423627190,461375383,543189981,558320984,543922575
423585909,461356093,543137814,557578366,543791895
423403749,461296758,543031895,557315906,543727006
423254217,461293496,542950769,557058257,543410981
422703240,461213648,542770931,557050846,543237382
422624124,461201863,542763779,557045314,543202626
422590207,461192734,542553961,557037839,543200211
422330223,461176474,542473721,556932765,542770074
422281724,461170370,542447918,556818974,542656752
422265700,461134931,542205054,556721230,541795913
422169481,461133729,541992232,556431734,541535981
422081907,460725138,541456347,556420525,541239780
422071276,460714649,541448419,555968636,541162492
422041349,460710303,541403663,555952425,540772815
422038789,460614055,541219704,555950470,540749624
421846083,460370053,540622366,555598458,540551811
421827110,460368894,540202036,555475991,540539514
421716438,460290684,539302000,555197490,540539267
421654761,460274908,539224462,555172084,540516410
421372239,459902544,539125230,555075605,540508914
421255403,459800530,538801599,555005767,540381271
421150040,459656715,538783745,554934677,540313673
420989381,459561064,538561240,554896496,540193020
420887590,459487843,538559546,554885106,540191622
420873275,459116483,538548228,554874709,540186031
420797615,458893167,538444273,554858265,540175856
420784299,458621486,538349572,554819320,540171551
420697141,458604675,538195868,554810972,540081425
420605045,458574697,538184660,554804012,540030841
420364724,458479239,538033393,554787025,539982133
420331554,458424570,538028740,554777286,539959409
420237446,458387743,537762607,554776658,539923421
420107590,458385152,537452767,554641612,539832778
420083004,458370599,535678333,554577031,539796170
419667741,458344099,535289395,554561649,539762642
419526020,458315439,535208270,554561429,539271868
419483488,458303278,534882133,554474947,539108546
419376009,458211405,534557430,554443053,538887763
419369724,458193946,534079728,554436622,538783563
419286483,458163289,534045577,554418896,538731635
419136163,458150672,534033654,554316810,538668728
419057201,458116817,534025849,554304535,538545191
418866734,457991860,534013174,554297275,538492054
418706436,457935337,534007252,554242180,538390730
418457197,457623220,533996125,554238546,538250247
418338922,456734621,533918675,554221845,538017984
418290065,456680579,533709368,554219136,537975242
418125024,456591108,533272891,554062563,537969741
418063980,456560091,533186866,554040382,537950767
417892106,456303789,532929494,553961375,537917467
417523549,456074504,532340817,553936376,537903325
417497620,455966892,532006039,553873079,537815987
417473470,455798106,531189660,553849227,537797634
417456525,455777684,531100545,553754898,537767613
417354910,455699283,531089277,553666574,537580985
417042147,455664941,530850559,553602738,537565453
417034948,455656518,530673794,553595747,537414585
416933701,455624353,530554288,553488820,537405458
416870123,455618785,529633587,553390223,537391596
416810531,455615441,529486998,553387466,537387874
416582833,455570504,529401973,553238476,537349966
416535123,455512521,529383147,553234783,537312207
416464531,455510341,528952439,553186160,537307378
416394872,455387845,528917523,553164118,537249880
416350334,455356799,528832450,553157278,537192379
416321254,454844912,528777754,553142341,537134513
416273951,454763641,528313583,553055184,537070443
416200030,454693214,526668642,552936159,537059701
416195933,454659374,526275437,552862241,537041663
416054419,454331594,526199222,552790378,537016380
415952514,454158502,526171311,552762638,536942436
415897336,453736547,526019679,552690594,536929730
415400339,453731784,525946947,552655485,536844336
415371436,453715237,525844692,552647164,536797456
415260879,453713009,525786827,552610586,536610215
414796770,453588441,525760506,552590020,536573529
414742105,453523510,525715546,552589310,536510465
414714067,453513089,525701398,552420725,536472756
414489192,453441891,525550547,552125441,536430428
414392627,453206234,525496362,552103969,536326118
414381415,452857310,525445821,551959665,536101356
413906826,452832077,525442859,551833396,535895738
413879204,452459583,525344458,551801214,535668341
413795516,452405834,525244804,551412161,535649484
413692128,452171066,525176212,551392449,535465655
413646803,452169962,524769285,551069703,535449914
413526606,452135789,524668951,550971041,535438186
413485979,452094747,524656637,550945606,535415641
413467547,452037847,524627061,550809615,535197713
413351046,452023774,524597181,550734824,535191593
413350165,451950411,524479531,550507276,535170093
413031061,451854418,524463384,550175341,535158870
412768488,451845178,524353773,549936444,535099469
412554271,451813531,524260279,549928326,535085972
412382124,451788958,524153149,549745771,535055257
412063308,451716278,524141276,549727292,535024845
411935686,451708544,524059293,549721811,534991608
411884625,451707361,523985366,549685952,534889634
411824636,451692385,523937760,549632733,534874660
411270779,451622996,523930208,549470021,534777481
411179832,451544810,523862328,549400255,534693625
410937193,451487928,523804181,549300739,534633825
410914304,451446441,523705909,549186745,534564413
410868793,451407305,523431225,549146382,534526390
410780292,451360131,523405516,549113719,534519923
410750192,451069388,523266626,549104734,534496563
410749619,450924217,522417325,549079607,534488070
410490362,450904325,520884257,549074968,534456413
410438434,450821348,520859746,549015272,534443127
410385871,450473959,520748083,549009474,534412935
410355608,450457225,520072969,548948251,534405680
410259937,450424001,519721587,548898087,534381769
410092167,450418332,519599057,548686482,534371703
410038929,450299333,518365707,548678829,534338949
409328543,450029084,518158052,548573223,534304728
409180436,450026466,518112959,548548247,534274066
408989656,449666009,517888183,548534380,534267615
408877662,449594198,517730253,548505664,534239069
408861330,449593481,517682834,548383795,534216583
408821580,449592678,517676789,548336788,534214176
408810551,449299477,517441194,548210120,534209957
408757712,449279101,517301603,548172165,534202549
408727152,449246693,517277372,548157247,534202490
408662411,448668947,517127439,548118892,534153952
408561776,448580143,517110934,548091083,534096992
408468035,448579229,517105504,548067338,534094074
408078596,448378814,517081471,548055173,534075635
408069698,448238345,516965546,548051134,534053976
408055682,447891541,516897119,547804957,534040719
408020419,447433802,516877423,547795469,534037682
407949080,447311700,516831467,547791693,534033769
407782036,446799991,516814171,547728719,533976809
407578770,446758598,516807632,547671770,533958932
407545292,446284210,516796549,547595823,533953791
407479785,446165896,516795841,547565994,533952920
407459295,446079034,516742692,547522788,533946998
407450763,445703957,516728089,547356394,533934990
407394110,445679375,516646258,546834839,533914903
407392533,445590508,516535368,546698245,533870922
407279361,445541897,516505924,545994947,533860824
407235194,445450727,516495049,545423109,533857140
407126360,445420159,516488598,545366104,533844298
406897321,445357349,516468299,545346323,533795479
406871958,445318760,516353107,545341479,533789163
406811656,445315076,516347080,545227366,533774043
406518477,445312713,516330632,545118727,533769604
406414844,445257789,516330201,545102722,533766807
406341111,445157242,516268773,545065891,533731389
406338521,444771384,516264473,544942142,533727315
406304790,444743538,516255802,544885526,533630960
406303915,444712487,516222781,544870716,533605108
405919995,444552735,516222606,544867875,533570081
405887568,444537751,516185104,544857403,533559194
405885277,444446304,516169309,544856010,533550340
405882482,444266737,516067520,544777081,533531315
405706805,444235669,516032773,544712132,533528251
405632132,444221500,515877404,544685619,533516701
405630141,444207959,515803343,544683111,533497734
405345891,444197563,515655438,544615750,533487434
405268339,444172006,515561254,544531969,533387869
405216289,444143726,515405566,544481274,533347920
405096111,444130683,515390718,544450529,533309221
405048898,444119588,514343299,544372677,533304063
404887261,443981764,514329283,544309705,533299992
404842693,443981418,514326193,544308216,533267787
404789627,443978757,514320886,544304797,533250774
404718296,443823965,514295010,544293451,533197955
404717933,443788683,514264218,544203628,533137078
404640380,443746374,514179507,544187455,533132572
404611577,443675259,514135627,544171580,533121220
404399315,443649370,514120683,544100747,533067713
404301737,443535718,514114129,544046084,533045385
404197431,442981922,514037661,543962515,533041915
404181854,442933684,514037391,543939094,532999792
404059669,442884346,514029730,543936574,532989610
403982867,442728035,514006287,543346353,532962430
403943901,442488784,513952546,543055480,532960772
403895939,442406544,513945528,542856900,532955107
403861912,442377032,513836591,542817817,532950215
403735071,442359238,513768204,542527819,532819495
403325733,442182599,513677448,542460887,532779873
403321935,442178897,513672754,542434979,532658614
403316179,442173549,513412669,542401343,532558563
403303783,442145763,513357853,542318968,532445553
403240487,442142531,513207694,542292977,532361750
402968609,442133996,513178069,542273325,532195030
402951693,442131450,513176007,542122709,532156788
402861306,442081099,512991541,542082774,532109838
402750202,442076155,512618868,541951416,532098700
402481427,442015821,511994749,541900411,531922838
402399683,442002153,511987106,541862393,531880909
402363627,441988760,511709584,541833145,531833897
402328878,441984142,511584043,541669536,531725095
402215998,441979798,511434067,541415856,529975699
401816821,441967136,511311096,541389136,529492794
401784812,441952257,510650813,541368037,529213877
401776572,441874675,510531119,541302497,528073532
401695007,441861885,510126309,541082423,527485408
401595568,441797976,509829703,541010895,526486595
401562108,441782350,509721070,540979100,526407130
401545409,441763811,509686323,540952376,526373794
401537009,441755418,509674871,540842250,526340296
401276901,441747546,509660780,540805321,526228093
401078530,441743265,509255473,540740453,526138537
400835168,441609999,508891188,540683218,526095392
400790824,441536747,508874460,540594925,526064874
400782161,441491323,508763026,540593627,526002628
400761849,441445434,508702143,540551118,525890396
400601900,441262231,508436543,540526489,525832717
400587268,441213290,508430631,540464312,525795496
400585706,441204643,508341592,540460314,525721445
400118624,441114412,507967559,540428780,525678977
400082740,441057487,507945315,540383492,525648431
399968081,441038401,507391405,540324865,525605372
399961574,440989376,507256236,540222008,525600343
399946128,440929459,507173783,540187831,525346230
399711330,440926436,507141736,540107859,525330792
399702996,440925985,507126364,540103541,525100865
399671439,440899158,507019588,540096238,525077703
399664268,440881303,506951949,540095674,524880314
399520553,440870729,506919692,539983505,524845234
399447543,440809082,506855792,539898146,524810848
399203985,440706347,506844037,539831392,524799719
399154484,440441796,506792984,539747328,524659283
399154136,440261430,506788882,539450999,524560140
399148856,440238355,506775937,539142561,523999829
399147179,439966246,506727425,539050415,523791822
399036878,439964459,506658798,538952256,523259857
398846102,439857846,506639069,538787622,523176931
398726376,439836389,506608124,538659989,522927535
398484434,439827685,506444925,538564410,522854982
398483954,439827441,506238703,537512070,522793981
398281704,439721433,506117308,537499812,522649941
398229670,439691483,506022700,537339758,522316260
398123511,439445551,505986376,537275557,522313020
397945808,439309433,505979694,537267259,522250930
397918720,439303967,505963649,536880866,522248423
397850806,439207801,505944415,536848050,522237501
397786174,439107034,505790182,536673067,522175002
397680717,438026721,505755958,536285239,522084463
397616349,437911138,505753420,536019795,522034268
397339501,437728513,505745613,535484633,521969658
397138077,437537028,505733350,535419973,521924170
397041810,437530898,505610087,534878850,521830918
396859813,437522234,505545069,534829902,521768758
396754201,437519992,505458368,534817664,521732589
396713024,437516011,505437946,533797931,521685704
396480360,437497512,505388862,533637979,521667480
396224164,437492218,505336426,533392695,521647256
396148891,437486839,505271467,533166186,521641876
396067659,437477718,505200691,533098724,521634612
396047755,437468273,505149613,533018064,521615732
396020940,437407873,505110314,533012240,521582207
395945317,437360686,505071635,532628186,521577527
395818759,437336318,505059027,532325748,521381361
395774227,437333144,504960616,532180457,521238101
395765494,437323284,504930603,531968468,521103115
395762347,437221945,504840331,531549725,521079020
395696251,437209921,504824746,531485272,521059795
395662056,437197903,504660768,531455770,521048594
395529028,437188873,504440906,531427348,521044849
395209468,437183503,504424859,531384311,521001835
394752117,437175899,504376645,531270098,520982615
394550800,437153167,504336169,531239564,520952437
394470181,437142780,504244369,531130035,520946403
394426952,437139320,504132476,530864180,520943639
394363461,437129057,504106148,530837422,520758001
394317741,437115527,503992845,530770619,520746937
394288895,436913288,503810186,530705478,520740701
394027906,436911748,503779977,530692287,520713787
394001826,436908147,503714911,530689972,520704987
393913739,436877601,503692028,530680322,520651699
393872961,436804083,503681546,530662016,520363120
393761940,436800781,503678174,530613969,520352929
393735142,436738367,503532180,530559308,520264661
393704612,436563054,503518717,530503201,520260561
393641119,436545009,503407079,530490731,520187340
393534231,436450693,503364239,530446034,520176577
393405131,436449239,503308007,530337711,520150392
393397085,436413937,503292379,530280619,520134520
393232026,436402075,503225806,529909796,520077535
392659379,436377201,503215015,529691063,520020688
392545082,436345969,503174119,529630624,520007744
392280489,436342222,503141789,529579953,519901811
392158665,436322833,503038129,529454295,519878593
391994142,436319829,502980990,529426631,519876979
391895912,436292010,502957156,529373228,519854252
391781676,436289111,502948754,529285769,519841423
391452534,436281617,502891799,529280329,519840714
391369648,436269495,502888692,529261806,519799778
391330130,436264239,502878516,529259525,519767910
391255200,436256419,502869739,529255750,519755881
391130480,436251358,502851308,529251292,519722731
391108317,436182224,502585009,529215436,519706619
391073745,436181950,502576906,529168668,519701630
390914866,436179566,502404650,529161186,519667290
390633926,436136027,502038417,529134969,519629353
390629027,436084102,501205524,529111029,519628083
390501838,436082625,501181652,529108099,519607957
390425698,436070694,501084345,529071394,519602831
390391760,436040924,500985452,529062283,519477708
390260627,436036297,500929154,529050344,519389312
390112200,436028047,500339791,528992467,519334954
389895209,436020736,499962933,528954249,519210543
389860063,436015512,499948305,528951338,519152516
389788849,435974314,499857782,528938556,519055617
389753163,435923907,499806872,528938207,519014371
389732250,435906858,499325928,528917325,519013971
389489013,435843294,499015587,528915194,518993430
389427879,435820670,498990800,528867034,518854496
389410671,435762765,498972940,528816106,518779003
389395536,435639646,498873666,528809956,518776996
389325419,435445298,498828412,528804184,518648778
389278574,435166402,498782064,528774783,518618170
389181142,435087916,498764790,528750551,518600486
389108131,434770077,498698884,528733416,518574137
389078574,434659189,498678006,528578671,518500280
388847479,434634030,498664786,528420515,518467216
388621487,434618509,498629304,527672074,518363239
388293462,434522565,498466017,527352208,518334944
387915767,434495255,498409335,527320824,518317389
387812157,434492750,498322133,526926666,518304103
387718490,434328761,498274748,526922241,518274397
387700152,434170235,498210333,526811954,518250175
387686114,434096297,498190205,526736968,518237617
387673012,434065834,497914563,526439235,518230703
387480341,434061056,497798616,526363456,518214872
387412096,434058773,497649334,526194502,518194159
387290252,434053315,497568916,526015974,518179649
387253133,433970235,496941525,526000311,518171595
387239318,433837689,496925655,525938207,518171332
387192411,433833039,496783606,525376343,518161253
387019822,433807971,496735592,525009190,518121015
386820180,433655796,496676150,524935490,518088437
386804024,433627036,496502125,524767102,518086206
386494748,433598294,496374259,524756710,518040893
386291085,433388378,496235464,524740674,518008848
386278780,433112009,495003867,524660311,517964594
386267969,432932054,494667383,524655743,517947354
386180914,432693679,494568946,524617575,517946876
385949024,432586738,494137631,524511291,517934263
385763409,432523453,493459207,524316110,517902845
385757529,432405360,493223192,524284865,517829271
385547123,432382044,493144400,523415511,517816367
385361883,432279972,493035915,522944260,517782122
385352823,432250572,492883857,522938946,517773887
385175572,432227788,492168038,522841853,517769415
385011744,432226701,491838735,522802449,517754375
384973283,432200112,491682816,522776341,517731607
384951578,432172430,491643249,522697482,517726474
384927245,432155051,491636357,522607648,517722923
384882425,432125816,491606553,522358198,517713652
384752376,432120626,491565974,522306255,517675621
384706845,431982594,491528139,521627395,517658338
384689775,431967024,491493647,521235339,517612765
384517790,431962786,491435333,520546755,517584872
384478581,431845799,491188987,519217536,517537858
384426454,431831834,491106887,519050818,517517254
384307499,431821019,490907008,519036160,517517254
384077236,431820708,490591255,518978702,517483545
384045346,431794420,490362678,518934588,517477570
383912016,431749124,490286410,518890101,517469429
383857552,431724831,490185829,518889000,517411621
383827692,431671083,490138677,518887731,517302726
383770076,431586486,490117993,518871351,517241969
383700328,431582145,489913513,518866593,517233663
383602683,431540574,489833566,518840983,517222248
383592288,431297473,489755447,518795699,517192208
383536840,431254066,489652388,518788692,517165790
383519143,431107771,489596180,518785081,517134976
383254919,431011660,489399057,518771278,517131849
383204204,430946204,489372417,518744201,517126893
383116762,430919245,489340504,518732130,517103687
382864714,430904452,489307321,518717059,517027270
382591509,430811210,489281756,518551846,517019191
382546605,430788204,489227721,518454316,516898678
382539967,430720375,489155666,518438577,516893553
382472870,430718378,488808114,518396360,516892198
382248079,430699091,488085287,518314374,516828366
382188017,430698896,487996230,518253098,516822879
382168646,430452770,487896527,518111162,516806616
382091889,430440276,487733714,517992805,516761256
381930710,430378657,487673564,517983333,516739114
381802989,430233940,487506292,517892216,516723398
381774246,430225857,487443725,517869878,516626665
381731870,430007814,487443228,517867839,516535973
381687269,429990177,487358778,517413384,516517717
381679892,429851047,487259124,517282472,516494845
381667368,429586513,487208637,517254306,516478029
381586373,429567952,487046848,517166007,516461575
381541386,429128361,487019612,517100545,516454914
381526079,429106602,486990209,517092088,516424417
381452670,429078414,486982518,517073273,516380723
381425402,429073049,486943522,516993087,516244469
381412026,428967145,486911335,516804473,516226780
381373983,428936211,486367894,516763362,516216538
381279483,428923062,486193220,516614424,516158801
380955012,428649600,486138007,516613532,516142628
380696043,428649476,486137730,516608612,516079036
380620838,428578962,486129956,516600312,516078020
380614396,428528597,486126333,516478905,516017721
380578749,428485559,486054145,516424849,515967869
380377967,428290363,485732110,516338034,515917280
380309124,428277470,485721017,516311317,515902337
380285896,428250158,485715698,516304661,515853071
380169168,428167416,485487884,516292147,515815131
380140210,428081656,485411892,516269070,515799903
380017024,427942272,485394268,516179665,515749442
379984065,427916674,485161044,516164636,515743366
379865623,427904306,484980300,516143081,515582670
379759188,427904295,484757445,515863547,515500375
379703414,427886649,484730925,515789896,515488969
379670523,427885416,484521115,515777528,515484085
379576678,427439546,484385531,515731723,515469402
379545315,427423116,484323921,515718128,515398036
379446726,427394410,484012934,515656897,515355452
379221523,427392962,483745046,515638690,515275583
379175679,427256867,483338542,515635496,515227376
379030735,427202703,483042361,515627415,515224837
378968065,427177807,482796988,515625554,515196764
378958203,427128085,482662683,515624530,515143209
378942447,427125968,482325125,515568164,515112586
378649956,427105797,482309984,515541571,514993112
378597166,427094447,482256405,515481963,514855247
378181436,427050300,482178322,515461795,514854926
378159402,426996082,482006204,515323993,514774290
378042352,426949209,481791375,515302028,514732884
378011854,426638856,481780603,515292049,513761270
377964187,426208009,481624147,515276454,512378290
377905338,426188482,481606093,515252290,512293373
377891802,426036631,481592379,515150708,511679514
377825855,425995654,481574454,515048294,511583102
377589844,425942623,481405647,514555727,510998858
377589630,425807209,481282552,514554391,509990778
377550507,425799298,481279272,514537216,509368764
377481240,425772413,481253632,514482285,509325112
377270564,425612147,480933431,514479268,509249963
377251443,425597109,480904964,514310241,509137383
377230316,425542435,480870069,513673122,508974467
377174028,425530459,480635956,513557838,508957200
377136511,425518529,480621830,513539684,508899532
377128589,425494091,480474190,513065995,508847219
377103950,425480099,480370925,513064579,508644887
377086853,425400202,480325969,513040804,508597954
376952967,425373093,480296501,512933138,508421337
376918608,425174756,480273483,512475693,508370040
376871444,424673999,480267211,512455490,508340840
376691385,424612818,480176188,512409956,508317246
376655692,424588340,480155704,512396006,508254451
376576328,423718771,480131999,512375420,508231726
376553792,423717359,480096046,512160156,508214556
376529559,423712838,480000170,512035288,508204461
376478846,423600374,479984588,511787925,508137658
376468392,423564372,479969546,511685509,508132255
376465848,423264472,479857869,511609240,507879692
376455253,423017427,479816124,511064772,507862795
376452695,422870472,479743530,510975109,507859740
376451369,422862609,479708073,510811355,507726330
376450246,422856343,479654962,510615217,507681299
376417442,422709837,479346398,510606694,507650422
376411481,422665833,478932889,510535636,507357077
376383600,422650660,478678701,510380370,507315230
376332959,422462948,478607062,510374772,506910929
376325818,422282666,478331592,510343103,506755016
376321502,422215858,477087484,510321393,506626550
376310625,421936713,476947683,510277579,506191520
376292534,421935698,476821263,510231321,506158666
376280565,421914979,476354263,510171343,505596194
376266916,421817755,476320263,510146013,505324295
376265477,421725584,476196652,510138053,505177020
376262850,421543278,476154676,510124545,505094579
376231008,421541048,475975708,510113207,504953984
376200034,421528368,475741937,510110132,504878777
376200033,421498318,475721037,510101421,504878126
376200031,421413869,475700936,510023808,504844773
376200030,421337617,475677839,510001433,504843884
376200029,421076688,475432646,509957673,504660071
376200028,421068038,475422312,509942348,504638322
376200025,421048754,475077579,509907680,504609888
376188022,421016966,474807934,509905498,504484336
376124139,420973941,474337773,509858588,503962021
375856421,420970512,474256312,509789622,503086769
375855243,420961983,473985635,509710930,502856688
375833235,420923992,473921415,509707961,502604896
375771287,420922644,473879842,509692307,502479337
375743294,420889430,473321586,509597398,502379920
375565861,420869195,472949984,509592092,502261810
375295963,420868108,472901460,509587734,502227221
375263169,420829677,472775139,509582060,502066438
375176268,420829357,472711084,509579539,501835883
375169410,420819083,472036761,509522823,501143936
375136018,420805180,471984520,509484090,501061162
375082063,420799955,471815077,509373615,500770356
375042529,420797866,471583403,509269639,500739564
375038883,420765927,471582008,509266726,500564297
375034481,420764238,471348629,509179866,499867327
374749864,420759938,470788170,509169261,499779081
374742808,420757852,470752062,509131423,499751941
374730030,420747560,469974648,508988658,499739880
374697436,420735500,469887924,508824156,499680537
374689035,420727698,469769784,508742393,499565973
374514291,420702842,469719788,508709451,499544983
374482508,420670516,468630728,508678559,499443514
374482342,420668898,468558621,508669354,499349911
374463819,420653922,468507041,508561399,499264262
374457264,420648964,468338443,508553002,499260666
374309664,420648727,468322598,508515751,499227778
374205391,420643590,467940142,508424736,499171352
374150660,420629205,467938058,508405827,499160162
374015196,420626701,467929615,508394935,499126723
373931104,420617393,467802219,508231979,499120022
373899699,420601614,467799449,508189517,499099837
373837808,420600330,467773907,508174876,499060269
373826372,420597907,467717633,508166290,499042508
373672526,420578806,467701007,508164851,498990418
373666646,420577066,467263258,508161418,498864572
373660966,420555948,467228961,508160963,498784444
373609215,420550300,467140030,508139914,498696873
373522258,420372109,467111135,508116109,498565240
373469045,420122081,467000121,508057260,498444971
373439397,419842687,466977395,508014101,498427819
373384913,419788274,466951702,507931814,497342612
373306150,419780499,466949067,507907405,497235235
373246436,419718584,466941636,507828759,497105222
373019316,419649712,466936241,507693853,497041646
373015941,419634095,466849626,507665939,496965133
373002403,419585088,466837408,507659020,496917844
372953318,419519906,466803183,507215743,496792834
372860224,419501686,466781651,507144985,496595165
372832003,419494368,466774339,507113895,496176811
372830715,419419163,466710478,507106791,496138953
372825490,419223824,466709667,507084194,496080622
372823824,419187911,466688379,507074864,495090428
372744181,419120231,466064341,506941302,495081925
372735743,419028194,466038079,506833264,494775672
372729542,418893669,465987914,506825457,494626358
372602401,418859671,465979079,506772426,494222431
372599988,418792964,465922151,506709404,494070984
372599221,418758931,465691631,506699490,493197647
372562245,418734830,465589744,506670553,492677408
372422742,418527306,465455189,506669717,492544029
372400071,418471623,465410910,506659596,492518206
372333396,418469289,464739619,506650612,492510595
372280492,418418006,464345720,506634025,492477520
372158672,418387167,464275821,506611360,492424125
372114192,418375598,463883033,506602379,492399051
372044542,418293124,463734965,506584603,492216624
371971715,418220620,463722053,506551775,492200492
371919765,417834886,463696443,506536781,492179655
371773021,417789278,463611331,506529146,492103666
371748051,417755904,463593088,506485052,492087336
371744114,417728567,463433876,506461081,492030398
371614826,417640300,463414963,506458167,491948706
371602391,417623125,463406235,506386632,491844699
371591813,417614639,463398150,506371573,491833959
371476440,417608192,463345867,506334109,491812997
371421373,417599179,463334511,506288102,491796380
371391790,417576735,463295621,506284002,491769084
371345243,417563987,463235143,506225848,491754624
371326637,417560602,463233254,506218755,491693445
371283989,417549820,463203096,506137500,491655031
371223852,417543445,463195138,506067977,491577078
371086829,417310420,463179295,506063126,491543360
